category,subcategory_lvl1,subcategory_lvl2,page_url,product_id,image_url,brand,price,title,description,gender
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/butigo-salva85z-suet-siyah-kadin-bot-100387139,100387139,https://floimages.mncdn.com/media/catalog/product/1/0/100387139_1_1.jpg,Butigo,229.99,SALVA85Z SÜET Siyah Kadın Bot,İç Materyal: Suni Deri,SALVA85Z SÜET
Ayakkabı,Günlük ayakkabı,Casual ayakkabı,https://www.flo.com.tr/kinetix-zeplin-siyah-erkek-comfort-ayakkabi-100373698,100373698,https://floimages.mncdn.com/media/catalog/product/20-01/02/100373698_1.jpg,Kinetix,119.99,ZEPLIN Siyah Erkek Comfort Ayakkabı,,Erkek
Ayakkabı,Klasik ayakkabı,2192-1 siyah erkek bot,https://www.flo.com.tr/jj-stiller-2192-1-siyah-erkek-bot-100267224,100267224,https://floimages.mncdn.com/media/catalog/product//1/0/100267224_1_1.jpg,JJ-Stiller,119.99,2192-1 Siyah Erkek Bot,,Erkek
Ayakkabı,Spor ayakkabı,Yürüyüş ayakkabısı,https://www.flo.com.tr/kinetix-rain-pembe-kiz-cocuk-gunluk-spor-ayakkabi-200057628,200057628,https://floimages.mncdn.com/media/catalog/product/20-12/14/kinetix-rain-pembe-kiz-cocuk-gunluk-spor-ayakkabi-14910.jpg,Kinetix,99.9,Raın Pembe Kız Çocuk Günlük Spor Ayakkabı,CİNSİYET:,Kız Çocuk
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/oxide-uls305-c-19-taba-erkek-sneaker-ayakkabi-10051838,10051838,https://floimages.mncdn.com/media/catalog/product/20-01/15/100518380_1.jpg,Oxide,139.99,ULS305 C 19 Taba Erkek Sneaker Ayakkabı,,Erkek
Ayakkabı,Outdoor ayakkabı,Trekking ve outdoor bot,https://www.flo.com.tr/panama-club-9000-c-19-kum-rengi-erkek-outdoor-100438859,100438859,https://floimages.mncdn.com/media/catalog/product/1/5/9/100438859.jpg,Panama Club,129.99,9000 C 19 Kum Rengi Erkek Outdoor,,Erkek
Ayakkabı,Bot,Klasik bot,https://www.flo.com.tr/forester-sd9907-1-siyah-erkek-bot-100347096,100347096,https://floimages.mncdn.com/media/catalog/product/1/0/100347096_1.jpg,Forester,149.99,SD9907-1 Siyah Erkek Bot,,Erkek
Ayakkabı,Bot,Worker bot,https://www.flo.com.tr/panama-club-ulb-10-kahverengi-erkek-bot-100289149,100289149,https://floimages.mncdn.com/media/catalog/product//1/0/100289149_1.jpg,Panama Club,99.99,ULB-10 Kahverengi Erkek Bot,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/forester-ht408-siyah-erkek-sneaker-100518427,100518427,https://floimages.mncdn.com/media/catalog/product/20-07/28/100518427_1.JPG,Forester,139.99,HT408 Siyah Erkek Sneaker,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/forester-atk412-siyah-erkek-sneaker-100518417,100518417,https://floimages.mncdn.com/media/catalog/product/20-01/15/100518417_1.jpg,Forester,139.99,ATK412 Siyah Erkek Sneaker,,Erkek
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/ayakland-8422-2107-suet-6-cm-topuk-termo-kadin-bot-ayakkabi-kirmizi-200050749,200050749,https://floimages.mncdn.com/media/catalog/product/20-12/02/20kbootayk00075_kr-1.JPG?0.7886939008058818,Ayakland,124.19,8422-2107 Süet 6 Cm Topuk Termo Kadın Bot Ayakkabı KIRMIZI,"Mevsim: MevsimlikDış Materyal: Süetİç Materyal: TekstilTaban Materyali: TermoTopuk Yüksekliği: 6 CmTaban Yüksekligi: 
1 CmAgırlık: 280 GrKalıp: Standart Ayak Ölçülerine Göre Tam Kalıp",Kadın
Ayakkabı,Terlik,Düz terlik,https://www.flo.com.tr/carla-verde-977550-ortapedik-siyah-bayan-terlik-200058513,200058513,https://floimages.mncdn.com/media/catalog/product/20-12/17/new-project-97.jpg,CARLA VERDE,79.9,9775.50 Ortapedik Siyah Bayan Terlik,Cinsiyet :,Kadın
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/butigo-coxwell56z-haki-kadin-bot-100380505,100380505,https://floimages.mncdn.com/media/catalog/product/1/0/100380505_1.jpg,Butigo,199.99,COXWELL56Z Haki Kadın Bot,İç Materyal: Suni Deri,COXWELL56Z
Ayakkabı,Günlük ayakkabı,Casual ayakkabı,https://www.flo.com.tr/oxide-gbs24-lacivert-erkek-casual-ayakkabi-100518279,100518279,https://floimages.mncdn.com/media/catalog/product/20-04/06/100518279_1.JPG,Oxide,149.99,GBS24 Lacivert Erkek Casual Ayakkabı,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/kinetix-halley-tx-m-siyah-erkek-sneaker-ayakkabi-100320432,100320432,https://floimages.mncdn.com/media/catalog/product/1/0/100320432_1.jpg,Kinetix,118.74,HALLEY TX M Siyah Erkek Sneaker Ayakkabı,,Erkek
Ayakkabı,Bot,Askeri bot,https://www.flo.com.tr/butigo-merapi77z-suet-gri-kadin-bot-100395868,100395868,https://floimages.mncdn.com/media/catalog/product/1/0/100395868_1.jpg,Butigo,149.98,MERAPI77Z SÜET Gri Kadın Bot,İç Materyal: Suni Deri,MERAPI77Z SÜET
Ayakkabı,Günlük ayakkabı,Casual ayakkabı,https://www.flo.com.tr/lumberjack-hugo-siyah-erkek-comfort-ayakkabi-10035616,10035616,https://floimages.mncdn.com/media/catalog/product/20-03/09/100356160_1.jpg,Lumberjack,214.27,HUGO Siyah Erkek Comfort Ayakkabı,İç Materyal: Tekstil,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/art-bella-cs20018-beyaz-kadin-sneaker-ayakkabi-100517861,100517861,https://floimages.mncdn.com/media/catalog/product/20-01/15/100517861_1.jpg,Art Bella,79.99,CS20018 Beyaz Kadın Sneaker Ayakkabı,İç Materyal: Tekstil,Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/art-bella-cs20017-beyaz-kadin-sneaker-ayakkabi-10051786,10051786,https://floimages.mncdn.com/media/catalog/product/20-04/20/100517860_1.jpg,Art Bella,89.99,CS20017 Beyaz Kadın Sneaker Ayakkabı,İç Materyal: Tekstil,Kadın
Ayakkabı,Ev ayakkabısı,Ev terliği,https://www.flo.com.tr/ayakland-mrt-2030-kislik-suet-eva-taban-bayan-ev-ici-terlik-vizon-200050732,200050732,https://floimages.mncdn.com/media/catalog/product/20-12/02/20kterayk000010_vi-1.JPG?0.01634780958151194,Ayakland,45.09,Mrt 2030 Kışlık Süet Eva Taban Bayan Ev İçi Terlik Vizon,"Mevsim: MevsimlikDış Materyal:Tekstilİç Materyal: TekstilTaban Materyali: PoliüretanTopuk Yüksekliği: 2CmTaban Yüksekligi: 
2 CmAgırlık: 76 GrKalıp: Standart Ayak Ölçülerine Göre Tam Kalıp",Kadın
Çanta,Sırt çantası,Originals siyah unisex sırt çantası,https://www.flo.com.tr/puma-originals-siyah-unisex-sirt-cantasi-100480392,100480392,https://floimages.mncdn.com/media/catalog/product/1/9/2/100480392.jpg,Puma,222.13,ORIGINALS Siyah Unisex Sırt Çantası,,ORIGINALS
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/puma-st-runner-v2-siyah-erkek-sneaker-ayakkabi-100480281,100480281,https://floimages.mncdn.com/media/catalog/product/20-01/07/100480281_1.JPG,Puma,369.9,ST RUNNER V2 Siyah Erkek Sneaker Ayakkabı,Dış Materyal: Dokuma,ST RUNNER V2
Ayakkabı,Bot,Biker bot,https://www.flo.com.tr/butigo-z114-siyah-kadin-bot-100287446,100287446,https://floimages.mncdn.com/media/catalog/product/20-02/03/100287446_1.JPG,Butigo,159.98,Z114 Siyah Kadın Bot,İç Materyal: Tekstil / Suni Deri,Kadın
Ayakkabı,Spor ayakkabı,Halı saha ayakkabısı,https://www.flo.com.tr/jump-25850-krampon-cim-saha-erkek-futbol-ayakkabi-siyah-kirmizi-200044688,200044688,https://floimages.mncdn.com/media/catalog/product/20-12/02/ja125850121_jb11-1.JPG?0.23580728099090242,Jump,146.79,25850 Krampon Çim Saha Erkek Futbol Ayakkabı SİYAH-KIRMIZI,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/butigo-20s-549-gri-kadin-sneaker-ayakkabi-100517488,100517488,https://floimages.mncdn.com/media/catalog/product/19-12/23/100517488_1.jpg,Butigo,99.99,20S-549 Gri Kadın Sneaker Ayakkabı,İç Materyal: Suni Deri,Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/butigo-20s-423-gri-kadin-sneaker-ayakkabi-100517473,100517473,https://floimages.mncdn.com/media/catalog/product/20-01/15/100517473_1.jpg,Butigo,169.99,20S-423 Gri Kadın Sneaker Ayakkabı,İç Materyal: Suni Deri,Kadın
Çanta,Cüzdan ve kartlık,Kartvizitlik,https://www.flo.com.tr/garamond-mvzy2408-siyah-erkek-kartlik-100396958,100396958,https://floimages.mncdn.com/media/catalog/product/20-05/04/100396958_1.JPG,Garamond,39.99,MVZY2408 Siyah Erkek Kartlık,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/butigo-20s-311-siyah-kadin-sneaker-ayakkabi-10051745,10051745,https://floimages.mncdn.com/media/catalog/product/20-01/15/100517450_1.jpg,Butigo,139.99,20S-311 Siyah Kadın Sneaker Ayakkabı,Dış Materyal: Suni Deri,Kadın
Ayakkabı,Terlik,Düz terlik,https://www.flo.com.tr/gezer-10581-mor-plaj-banyo-gunluk-kiz-cocuk-25-35-eva-terlik-200058447,200058447,https://floimages.mncdn.com/media/catalog/product/20-12/18/new-project-14.jpg,GEZER,39.9,10581 Mor Plaj Banyo Günlük Kız Çocuk (25-35) Eva Terlik,Cinsiyet: Kız Çocuk,Kız Çocuk
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/butigo-tarator85z-suet-siyah-kadin-bot-100380566,100380566,https://floimages.mncdn.com/media/catalog/product/1/0/100380566_1_1.jpg,Butigo,139.98,TARATOR85Z SUET Siyah Kadın Bot,İç Materyal: Suni Deri,TARATOR85Z SUET
Ayakkabı,Spor ayakkabı,Halı saha ayakkabısı,https://www.flo.com.tr/jump-25849-hali-saha-erkek-futbol-ayakkabi-siyah-gri-200044668,200044668,https://floimages.mncdn.com/media/catalog/product/20-11/03/new-project-2020-11-03t085854045.jpg,Jump,135.49,25849 Halı Saha Erkek Futbol Ayakkabı Siyah-Gri,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/lumberjack-soho-siyah-kadin-sneaker-ayakkabi-100299966,100299966,https://floimages.mncdn.com/media/catalog/product/19-12/13/100299966_1-1576257521.JPG,Lumberjack,169.99,SOHO Siyah Kadın Sneaker Ayakkabı,,Kadın
Ayakkabı,Günlük ayakkabı,Loafer,https://www.flo.com.tr/miss-f-ds20054-pudra-kadin-loafer-ayakkabi-100517618,100517618,https://floimages.mncdn.com/media/catalog/product/20-01/15/100517618_1.jpg,Miss F,69.99,DS20054 Pudra Kadın Loafer Ayakkabı,İç Materyal: Suni Deri,Kadın
Ayakkabı,Spor ayakkabı,Yürüyüş ayakkabısı,https://www.flo.com.tr/kinetix-ray-lacivert-erkek-comfort-ayakkabi-100514996,100514996,https://floimages.mncdn.com/media/catalog/product/20-02/18/100514996_1.JPG,Kinetix,121.41,RAY Lacivert Erkek Comfort Ayakkabı,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/lumberjack-dalton-antrasit-erkek-sneaker-100241895,100241895,https://floimages.mncdn.com/media/catalog/product/20-03/08/100241895_1.JPG,Lumberjack,129.99,DALTON Antrasit Erkek Sneaker,,Erkek
Ayakkabı,Bot,Moan85z siyah kadın western bot,https://www.flo.com.tr/butigo-moan85z-siyah-kadin-western-bot-100385715,100385715,https://floimages.mncdn.com/media/catalog/product/1/0/100385715_1_1.jpg,Butigo,183.99,MOAN85Z Siyah Kadın Western Bot,İç Materyal: Suni Deri,MOAN85Z
Ayakkabı,Spor ayakkabı,Deniz ayakkabısı,https://www.flo.com.tr/crocs-carlisa-brushed-leopard-p-siyah-kadin-babet-100528409,100528409,https://floimages.mncdn.com/media/catalog/product/20-03/12/100528409_1.JPG,Crocs,189.99,CARLISA BRUSHED LEOPARD P Siyah Kadın Babet,Dış Materyal: Suni Deri,CARLISA BRUSHED LEOPARD P
Ayakkabı,Topuklu ayakkabı,Klasik topuklu ayakkabı,https://www.flo.com.tr/miss-f-n16101-19k-siyah-kadin-stiletto-100441731,100441731,https://floimages.mncdn.com/media/catalog/product/1/3/1/100441731.jpg,Miss F,99.99,N16101-19K Siyah Kadın Stiletto,İç Materyal: Suni Deri,Kadın
Ayakkabı,Spor ayakkabı,Koşu ayakkabısı,https://www.flo.com.tr/lumberjack-connect-haki-erkek-kosu-ayakkabisi-100353822,100353822,https://floimages.mncdn.com/media/catalog/product/19-12/13/100353822_1-1576257573.JPG,Lumberjack,239.99,CONNECT Haki Erkek Koşu Ayakkabısı,,Erkek
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/polaris-92314310sz-siyah-kadin-bot-100422229,100422229,https://floimages.mncdn.com/media/catalog/product/1/2/9/100422229.jpg,Polaris,133.32,92.314310SZ Siyah Kadın Bot,İç Materyal: Tekstil,Kadın
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/polaris-92314268z-siyah-kadin-bot-100422128,100422128,https://floimages.mncdn.com/media/catalog/product/1/2/8/100422128.jpg,Polaris,169.99,92.314268.Z Siyah Kadın Bot,İç Materyal: Tekstil,Kadın
Ayakkabı,Bot,Klasik bot,https://www.flo.com.tr/kadin-siyah-bot-vzn20-022k-200050692,200050692,https://floimages.mncdn.com/media/catalog/product/20-11/27/new-project-15-1606462173.jpg,Vizon Ayakkabı,319,Kadın  Siyah Bot VZN20-022K,"Materyal : Suni DeriCinsiyet : KadınÜrün Tipi : BOTTopuk Boyu : 4,5 cm Taban : PVC TabanÜrün Kodu : VZN20-022KTürkiye'de üretilmiştir.",Kadın
Ayakkabı,Günlük ayakkabı,Loafer,https://www.flo.com.tr/miss-f-ds20053-siyah-kadin-loafer-ayakkabi-100517614,100517614,https://floimages.mncdn.com/media/catalog/product/20-01/15/100517614_1.jpg,Miss F,79.99,DS20053 Siyah Kadın Loafer Ayakkabı,İç Materyal: Suni Deri,Kadın
Ayakkabı,Günlük ayakkabı,Casual ayakkabı,https://www.flo.com.tr/polaris-5-nokta-81109952m-siyah-erkek-ayakkabi-100294637,100294637,https://floimages.mncdn.com/media/catalog/product/1/0/100294637_1.jpg,Polaris 5 Nokta,159.99,81.109952.M Siyah Erkek Ayakkabı,Dış Materyal: Hakiki Deri,Erkek
Çanta,Sırt çantası,Kare askı ayarlı çanta,https://www.flo.com.tr/bagmori-kare-aski-ayarli-canta-200026566,200026566,https://floimages.mncdn.com/media/catalog/product/20-09/08/new-project-2020-09-08t142701877.jpg,Bagmori,99.9,Kare Askı Ayarlı Çanta,,Kadın
Ayakkabı,Bot,Klasik bot,https://www.flo.com.tr/polaris-92314613z-bordo-kadin-bot-100421289,100421289,https://floimages.mncdn.com/media/catalog/product/1/8/9/100421289.jpg,Polaris,159.99,92.314613.Z Bordo Kadın Bot,İç Materyal: Tekstil,Kadın
Ayakkabı,Klasik ayakkabı,Cnr-90 siyah erkek ayakkabı,https://www.flo.com.tr/garamond-cnr-90-siyah-erkek-ayakkabi-100441909,100441909,https://floimages.mncdn.com/media/catalog/product/1/0/9/100441909.jpg,Garamond,139.99,CNR-90 Siyah Erkek Ayakkabı,,Erkek
Ayakkabı,Oxford ayakkabı,51066-1 c 19 lacivert erkek ayakkabı,https://www.flo.com.tr/jj-stiller-51066-1-c-19-lacivert-erkek-ayakkabi-100441884,100441884,https://floimages.mncdn.com/media/catalog/product/1/8/4/100441884.jpg,JJ-Stiller,99.99,51066-1 C 19 Lacivert Erkek Ayakkabı,,Erkek
Ayakkabı,Spor ayakkabı,Yürüyüş ayakkabısı,https://www.flo.com.tr/jump-25760-gunluk-yuruyus-bayan-spor-ayakkabi-bej-200044288,200044288,https://floimages.mncdn.com/media/catalog/product/20-10/27/new-project-2020-10-27t110312945.jpg,Jump,237.19,25760 Günlük Yürüyüş Bayan Spor Ayakkabı Bej,,Kadın
Ayakkabı,Topuklu ayakkabı,Klasik topuklu ayakkabı,https://www.flo.com.tr/polaris-91313095sz-siyah-kadin-gova-ayakkabi-100376319,100376319,https://floimages.mncdn.com/media/catalog/product/1/0/100376319_1.jpg,Polaris,99.99,91.313095SZ Siyah Kadın Gova Ayakkabı,İç Materyal: Suni Deri,Kadın
Ayakkabı,Ev ayakkabısı,Panduf,https://www.flo.com.tr/ayakland-rdp-baliksirti-kislik-panduf-erkek-ev-botu-lacivert-200046179,200046179,https://floimages.mncdn.com/media/catalog/product/20-12/02/20kpanayk000001_c-1.JPG?0.053775290508650375,Ayakland,90.29,RDP BalıkSırtı Kışlık Panduf Erkek Ev Botu LACİVERT,"Mevsim: MevsimlikDış Materyal:Tekstilİç Materyal: TekstilTaban Materyali: PoliüretanTopuk Yüksekliği: 
1,5 CmTaban Yüksekligi: 
1,5 CmAgırlık: 90 GrKalıp: Standart Ayak Ölçülerine Göre Tam Kalıp",Erkek
Ayakkabı,Günlük ayakkabı,Tekne ayakkabısı,https://www.flo.com.tr/lumberjack-marvin-lacivert-erkek-ayakkabi-100505099,100505099,https://floimages.mncdn.com/media/catalog/product/20-07/29/100505099_1.JPG,Lumberjack,249.99,MARVIN Lacivert Erkek Ayakkabı,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/torex-glade-siyah-erkek-sneaker-ayakkabi-100384383,100384383,https://floimages.mncdn.com/media/catalog/product/1/8/3/100384383.jpg,Torex,79.99,GLADE Siyah Erkek Sneaker Ayakkabı,İç Materyal: Tekstil,Erkek
Ayakkabı,Bot,Düz bot,https://www.flo.com.tr/nine-west-keno-siyah-kadin-duz-100481421,100481421,https://floimages.mncdn.com/media/catalog/product/1/2/1/100481421.jpg,Nine West,343.33,KENO Siyah Kadın Düz,,Kadın
Çanta,Omuz çantası,Zippy siyah kadın omuz çantası,https://www.flo.com.tr/nine-west-zippy-siyah-kadin-omuz-cantasi-100530878,100530878,https://floimages.mncdn.com/media/catalog/product/20-03/19/100530878_1.jpg,Nine West,459,ZIPPY Siyah Kadın Omuz Çantası,Ölçü (En*Boy*Derinlik) :32*24*10 Cm,Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/butigo-birdy-gumus-kadin-sneaker-ayakkabi-100523667,100523667,https://floimages.mncdn.com/media/catalog/product/19-10/02/100523667_1.jpg,Butigo,159.99,BİRDY Gümüş Kadın Sneaker Ayakkabı,Dış Materyal: Suni Deri,Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/kinetix-action-tx-m-9pr-lacivert-erkek-sneaker-ayakkabi-100429712,100429712,https://floimages.mncdn.com/media/catalog/product/1/1/2/100429712.JPG,Kinetix,119.99,ACTION TX M 9PR Lacivert Erkek Sneaker Ayakkabı,,Erkek
Çanta,El çantası,Elmina taba kadın el çantası,https://www.flo.com.tr/nine-west-elmina-taba-kadin-el-cantasi-100530065,100530065,https://floimages.mncdn.com/media/catalog/product/20-03/19/100530065_1.jpg,Nine West,359,ELMINA Taba Kadın El Çantası,"Ölçü (En*Boy*Derinlik) :21*21,5*7 Cm",Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/nine-west-noor-gri-kadin-sneaker-ayakkabi-100526174,100526174,https://floimages.mncdn.com/media/catalog/product/20-03/16/100526174_1.jpg,Nine West,399,NOOR Gri Kadın Sneaker Ayakkabı,İç Materyal: Hakiki Deri,Kadın
Çanta,Omuz çantası,Zippy taba kadın omuz çantası,https://www.flo.com.tr/nine-west-zippy-taba-kadin-omuz-cantasi-100529938,100529938,https://floimages.mncdn.com/media/catalog/product/20-05/21/100529938_1.jpg,Nine West,459,ZIPPY Taba Kadın Omuz Çantası,Ölçü (En*Boy*Derinlik) :32*24*10 Cm,Kadın
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/ayakland-8423-832-suet-6-cm-topuk-termo-taban-bayan-bot-ayakkabi-gri-200044264,200044264,https://floimages.mncdn.com/media/catalog/product/20-10/27/new-project-2020-10-27t133719229.jpg,Ayakland,124.19,8423-832 Süet 6 Cm Topuk Termo Taban Bayan Bot Ayakkabı GRI,,Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/kinetix-norton-w-pudra-kadin-sneaker-ayakkabi-100357686,100357686,https://floimages.mncdn.com/media/catalog/product/19-09/27/100357686_1.jpg,Kinetix,185.7,NORTON W Pudra Kadın Sneaker Ayakkabı,,Kadın
Ayakkabı,Klasik ayakkabı,1066 neolit taban siyah erkek (39-44) klasik rugan ayakkabı,https://www.flo.com.tr/fosco-1066-neolit-taban-siyah-erkek-39-44-klasik-rugan-ayakkabi-20005791,20005791,https://floimages.mncdn.com/media/catalog/product/20-12/15/new-project-2020-12-15t131330251.jpg,FOSCO,349.9,1066 Neolit Taban Siyah Erkek (39-44) Klasik Rugan Ayakkabı,Cinsiyet : Erkek,Erkek
Ayakkabı,Çizme,Klasik çizme,https://www.flo.com.tr/nine-west-gano-bej-kadin-cizme-100481398,100481398,https://floimages.mncdn.com/media/catalog/product/1/9/8/100481398.jpg,Nine West,699,GANO Bej Kadın Çizme,,Kadın
Ayakkabı,Spor ayakkabı,Yürüyüş ayakkabısı,https://www.flo.com.tr/kinetix-densor-w-siyah-kadin-yuruyus-ayakkabisi-10025413,10025413,https://floimages.mncdn.com/media/catalog/product/1/0/100254130_1.jpg,Kinetix,89.99,DENSOR W Siyah Kadın Yürüyüş Ayakkabısı,,Kadın
Ayakkabı,Spor ayakkabı,Yürüyüş ayakkabısı,https://www.flo.com.tr/kinetix-densor-w-lacivert-kadin-yuruyus-ayakkabisi-100254129,100254129,https://floimages.mncdn.com/media/catalog/product/1/0/100254129_1.jpg,Kinetix,89.99,DENSOR W Lacivert Kadın Yürüyüş Ayakkabısı,,Kadın
Ayakkabı,Bot,Klasik bot,https://www.flo.com.tr/art-bella-cw19074-siyah-kadin-bot-100440125,100440125,https://floimages.mncdn.com/media/catalog/product/19-11/05/100440125_1.jpg,Art Bella,139.99,CW19074 Siyah Kadın Bot,İç Materyal: Tekstil,Kadın
Ayakkabı,Topuklu ayakkabı,Stiletto,https://www.flo.com.tr/butigo-19k-976-neon-sari-kadin-stiletto-100520445,100520445,https://floimages.mncdn.com/media/catalog/product/19-12/20/100520445_1.JPG,Butigo,139.99,19K-976 Neon Sarı Kadın Stiletto,İç Materyal: Suni Deri,Kadın
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/nine-west-galya-vizon-kadin-topuklu-bot-100481397,100481397,https://floimages.mncdn.com/media/catalog/product/19-10/11/100481397_1-1570781221.jpg,Nine West,459,GALYA Vizon Kadın Topuklu Bot,,Kadın
Ayakkabı,Klasik ayakkabı,Dense siyah erkek dress ayakkabı,https://www.flo.com.tr/mercedes-dense-siyah-erkek-dress-ayakkabi-100373149,100373149,https://floimages.mncdn.com/media/catalog/product/20-01/30/100373149_1.JPG,Mercedes,189.99,DENSE Siyah Erkek Dress Ayakkabı,İç Materyal: Hakiki Deri / Tekstil,Erkek
Ayakkabı,Terlik,Parmak arası terlik,https://www.flo.com.tr/hakiki-deri-erkek-parmak-arasi-terlik-046ma101-200049631,200049631,https://floimages.mncdn.com/media/catalog/product/20-11/11/new-project-2020-11-11t160703491.jpg,Fast Step,325.11,Hakiki Deri Erkek Parmak Arası Terlik 046MA101,,Erkek
Ayakkabı,Bot,Düz bot,https://www.flo.com.tr/ayakland-387-01-suet-bagcikli-termo-taban-bayan-bot-ayakkabi-taba-200044236,200044236,https://floimages.mncdn.com/media/catalog/product/20-11/04/20kbootayk00007_tab-1-1604476950.JPG?0.40228424423002584,Ayakland,78.99,387-01 Süet Bağcıklı Termo Taban Bayan Bot Ayakkabı TABA,,Kadın
Ayakkabı,Günlük ayakkabı,Casual ayakkabı,https://www.flo.com.tr/polaris-91150702z-siyah-kadin-ayakkabi-100375261,100375261,https://floimages.mncdn.com/media/catalog/product/1/0/100375261_1.jpg,Polaris,109.99,91.150702.Z Siyah Kadın Ayakkabı,İç Materyal: Suni Deri,Kadın
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/lumberjack-daytona-yesil-erkek-ayakkabi-100248819,100248819,https://floimages.mncdn.com/media/catalog/product/19-12/13/100248819_1-1576257489.JPG,Lumberjack,129.99,DAYTONA Yeşil Erkek Ayakkabı,,Erkek
Ayakkabı,Klasik ayakkabı,365-3 taba erkek ayakkabı,https://www.flo.com.tr/garamond-365-3-taba-erkek-ayakkabi-100383912,100383912,https://floimages.mncdn.com/media/catalog/product/1/0/100383912_1.jpg,Garamond,139.99,365-3 Taba Erkek Ayakkabı,,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/us-polo-assn-kares-gri-erkek-sneaker-ayakkabi-100248497,100248497,https://floimages.mncdn.com/media/catalog/product/20-05/15/100248497_1.JPG,U.S. Polo Assn.,123.82,KARES Gri Erkek Sneaker Ayakkabı,İç Materyal: Tekstil,Erkek
Ayakkabı,Sneaker,Klasik sneaker,https://www.flo.com.tr/us-polo-assn-kares-lacivert-erkek-sneaker-ayakkabi-100248496,100248496,https://floimages.mncdn.com/media/catalog/product/19-12/13/100248496_1-1576257486.JPG,U.S. Polo Assn.,159.99,KARES Lacivert Erkek Sneaker Ayakkabı,,Erkek
Ayakkabı,Bot,Klasik bot,https://www.flo.com.tr/kinetix-brune-9pr-kahverengi-kadin-bot-100441839,100441839,https://floimages.mncdn.com/media/catalog/product/19-12/13/100441839_1.jpg,Kinetix,114.27,BRUNE 9PR Kahverengi Kadın Bot,İç Materyal: Tekstil,Kadın
Ayakkabı,Bot,Topuklu bot,https://www.flo.com.tr/polaris-82158165z-siyah-kadin-bot-100320586,100320586,https://floimages.mncdn.com/media/catalog/product/1/0/100320586_1.jpg,Polaris,139.99,82.158165.Z Siyah Kadın Bot,İç Materyal: Suni Deri,Kadın
Çanta,Sırt çantası,Wdrn1104 mavi kadın sırt çantası,https://www.flo.com.tr/butigo-wdrn1104-mavi-kadin-sirt-cantasi-100374395,100374395,https://floimages.mncdn.com/media/catalog/product/1/0/100374395_1.jpg,Butigo,35.99,WDRN1104 Mavi Kadın Sırt Çantası,,Kadın
Aksesuar,Güneş gözlüğü,Circle of life siyah kadın güneş gözlüğü,https://www.flo.com.tr/vans-circle-of-life-siyah-kadin-gunes-gozlugu-100523874,100523874,https://floimages.mncdn.com/media/catalog/product/19-10/11/100523874_1.jpg,Vans,100.99,CIRCLE OF LIFE Siyah Kadın Güneş Gözlüğü,,CIRCLE OF LIFE
Ayakkabı,Topuklu ayakkabı,Stiletto,https://www.flo.com.tr/oc-bayan-siyah-stiletto-ayakkabi-20005789,20005789,https://floimages.mncdn.com/media/catalog/product/20-12/17/new-project-2020-12-17t143554419-1608204965.jpg,Oc,99.9,Bayan Siyah Stiletto Ayakkabı,,Kadın
Spor ürünleri,Yoga ve pilates malzemeleri,Pilates aletleri,https://www.flo.com.tr/usr-pt205-20-cm-mini-pilates-topu-200032866,200032866,https://floimages.mncdn.com/media/catalog/product/20-09/29/usr-pt205-pilates-topu.jpg,USR,19.95,PT205 20 Cm. Mini Pilates Topu,,Unisex
